pert,gene,label,direction,split
HNRNPDL,4-histone genes,1,1,test
HOXC5,1-mitochondrial respiratory chain,1,1,test
HOXC5,4-histone genes,0,-1,test
HOXC5,5-cholesterol homeostasis,0,-1,test
HSD17B12,1-mitochondrial respiratory chain,1,0,test
HSD17B12,2-targets of nonsense-mediated decay,1,1,test
HSD17B12,25-ribosome biogenesis,1,0,test
HSD17B12,4-histone genes,0,-1,test
HSD17B12,5-cholesterol homeostasis,1,1,test
HSPD1,1-mitochondrial respiratory chain,1,0,test
HSPD1,2-targets of nonsense-mediated decay,1,1,test
HSPD1,25-ribosome biogenesis,1,0,test
HSPD1,4-histone genes,1,0,test
HSPD1,5-cholesterol homeostasis,1,0,test
IARS2,1-mitochondrial respiratory chain,1,0,test
IARS2,2-targets of nonsense-mediated decay,1,1,test
IARS2,25-ribosome biogenesis,1,0,test
IARS2,4-histone genes,1,0,test
IARS2,5-cholesterol homeostasis,1,0,test
IDH3B,1-mitochondrial respiratory chain,0,-1,test
IDH3B,25-ribosome biogenesis,0,-1,test
IDH3B,4-histone genes,1,0,test
IDH3B,5-cholesterol homeostasis,1,0,test
IMPA2,1-mitochondrial respiratory chain,1,0,test
IMPA2,25-ribosome biogenesis,1,1,test
IMPA2,4-histone genes,0,-1,test
IMPA2,5-cholesterol homeostasis,1,0,test
INF2,1-mitochondrial respiratory chain,0,-1,test
INF2,2-targets of nonsense-mediated decay,1,1,test
INF2,25-ribosome biogenesis,1,0,test
INF2,4-histone genes,1,0,test
INO80D,1-mitochondrial respiratory chain,0,-1,test
INO80D,2-targets of nonsense-mediated decay,0,-1,test
INO80D,25-ribosome biogenesis,0,-1,test
INO80D,4-histone genes,1,0,test
INTS12,1-mitochondrial respiratory chain,1,0,test
INTS12,2-targets of nonsense-mediated decay,1,1,test
INTS12,25-ribosome biogenesis,0,-1,test
INTS12,5-cholesterol homeostasis,0,-1,test
INTS4,1-mitochondrial respiratory chain,1,0,test
INTS4,2-targets of nonsense-mediated decay,1,1,test
INTS4,25-ribosome biogenesis,1,0,test
IPO9,2-targets of nonsense-mediated decay,0,-1,test
ISG20L2,1-mitochondrial respiratory chain,1,0,test
ISG20L2,25-ribosome biogenesis,0,-1,test
ISG20L2,4-histone genes,0,-1,test
ISG20L2,5-cholesterol homeostasis,1,0,test
ITPK1,1-mitochondrial respiratory chain,1,1,test
ITPK1,4-histone genes,0,-1,test
ITPK1,5-cholesterol homeostasis,1,0,test
ITPR3,1-mitochondrial respiratory chain,0,-1,test
ITPR3,2-targets of nonsense-mediated decay,0,-1,test
ITPR3,25-ribosome biogenesis,0,-1,test
ITPR3,4-histone genes,0,-1,test
KAT2A,1-mitochondrial respiratory chain,0,-1,test
KAT2A,2-targets of nonsense-mediated decay,0,-1,test
KAT2A,25-ribosome biogenesis,0,-1,test
KAT2A,4-histone genes,0,-1,test
KEAP1,1-mitochondrial respiratory chain,0,-1,test
KEAP1,2-targets of nonsense-mediated decay,1,0,test
KEAP1,25-ribosome biogenesis,0,-1,test
KEAP1,5-cholesterol homeostasis,0,-1,test
KIAA0586,1-mitochondrial respiratory chain,1,0,test
KIAA0586,2-targets of nonsense-mediated decay,1,1,test
KLF16,2-targets of nonsense-mediated decay,1,0,test
KLF16,4-histone genes,0,-1,test
KLF16,5-cholesterol homeostasis,1,1,test
LAMTOR2,1-mitochondrial respiratory chain,0,-1,test
LAMTOR2,25-ribosome biogenesis,1,0,test
LAMTOR2,4-histone genes,0,-1,test
LRPPRC,1-mitochondrial respiratory chain,1,0,test
LRPPRC,2-targets of nonsense-mediated decay,1,1,test
LRPPRC,25-ribosome biogenesis,0,-1,test
LRPPRC,4-histone genes,1,0,test
LRPPRC,5-cholesterol homeostasis,0,-1,test
LRRC58,2-targets of nonsense-mediated decay,0,-1,test
LRRC58,5-cholesterol homeostasis,0,-1,test
LSM12,2-targets of nonsense-mediated decay,0,-1,test
LSM12,4-histone genes,0,-1,test
LSM12,5-cholesterol homeostasis,1,0,test
LSM7,1-mitochondrial respiratory chain,1,0,test
LSM7,2-targets of nonsense-mediated decay,1,1,test
LSM7,25-ribosome biogenesis,1,0,test
LSM7,4-histone genes,0,-1,test
LSM7,5-cholesterol homeostasis,0,-1,test
MAFA,25-ribosome biogenesis,0,-1,test
MAFA,4-histone genes,1,0,test
MAFA,5-cholesterol homeostasis,1,0,test
MAPRE3,1-mitochondrial respiratory chain,0,-1,test
MAPRE3,2-targets of nonsense-mediated decay,1,0,test
MAPRE3,25-ribosome biogenesis,1,0,test
MAPRE3,5-cholesterol homeostasis,0,-1,test
MAU2,1-mitochondrial respiratory chain,0,-1,test
MAU2,2-targets of nonsense-mediated decay,1,0,test
MAU2,25-ribosome biogenesis,1,0,test
MAU2,4-histone genes,0,-1,test
MBNL1,1-mitochondrial respiratory chain,0,-1,test
MBNL1,2-targets of nonsense-mediated decay,0,-1,test
MBNL1,4-histone genes,1,1,test
MBNL1,5-cholesterol homeostasis,0,-1,test
MCEE,1-mitochondrial respiratory chain,0,-1,test
MCM4,1-mitochondrial respiratory chain,0,-1,test
MCM4,2-targets of nonsense-mediated decay,0,-1,test
MCM4,25-ribosome biogenesis,1,0,test
MCM4,4-histone genes,0,-1,test
MCU,1-mitochondrial respiratory chain,1,0,test
MCU,25-ribosome biogenesis,0,-1,test
MCU,4-histone genes,1,0,test
MED10,1-mitochondrial respiratory chain,0,-1,test
MED10,2-targets of nonsense-mediated decay,1,0,test
MED10,25-ribosome biogenesis,1,0,test
MED10,4-histone genes,0,-1,test
MED10,5-cholesterol homeostasis,1,0,test
MED16,1-mitochondrial respiratory chain,1,0,test
MED16,2-targets of nonsense-mediated decay,1,0,test
MED16,25-ribosome biogenesis,1,0,test
MED16,4-histone genes,0,-1,test
MED16,5-cholesterol homeostasis,0,-1,test
MED21,1-mitochondrial respiratory chain,0,-1,test
MED21,2-targets of nonsense-mediated decay,1,0,test
MED21,25-ribosome biogenesis,1,0,test
MED21,4-histone genes,0,-1,test
MED21,5-cholesterol homeostasis,0,-1,test
MED29,1-mitochondrial respiratory chain,0,-1,test
MED29,2-targets of nonsense-mediated decay,1,0,test
MED29,25-ribosome biogenesis,1,0,test
MED29,5-cholesterol homeostasis,1,0,test
MED7,2-targets of nonsense-mediated decay,1,0,test
MED7,25-ribosome biogenesis,1,0,test
MED7,4-histone genes,0,-1,test
MED7,5-cholesterol homeostasis,1,0,test
METTL14,1-mitochondrial respiratory chain,1,1,test
METTL14,25-ribosome biogenesis,0,-1,test
METTL14,5-cholesterol homeostasis,0,-1,test
MFSD8,1-mitochondrial respiratory chain,0,-1,test
MFSD8,2-targets of nonsense-mediated decay,0,-1,test
MICOS13,1-mitochondrial respiratory chain,1,0,test
MICOS13,2-targets of nonsense-mediated decay,1,1,test
MICOS13,25-ribosome biogenesis,1,0,test
MICOS13,5-cholesterol homeostasis,0,-1,test
MIS12,1-mitochondrial respiratory chain,0,-1,test
MIS12,25-ribosome biogenesis,1,0,test
MIS12,5-cholesterol homeostasis,0,-1,test
MLLT6,1-mitochondrial respiratory chain,1,0,test
MLLT6,2-targets of nonsense-mediated decay,0,-1,test
MLLT6,25-ribosome biogenesis,0,-1,test
MLLT6,5-cholesterol homeostasis,0,-1,test
MMP15,1-mitochondrial respiratory chain,0,-1,test
MMP15,25-ribosome biogenesis,0,-1,test
MMP15,5-cholesterol homeostasis,0,-1,test
MNAT1,1-mitochondrial respiratory chain,1,1,test
MNAT1,2-targets of nonsense-mediated decay,1,0,test
MNAT1,25-ribosome biogenesis,1,0,test
MNAT1,4-histone genes,1,1,test
MNAT1,5-cholesterol homeostasis,1,0,test
MPND,1-mitochondrial respiratory chain,1,0,test
MPND,2-targets of nonsense-mediated decay,1,1,test
MPND,25-ribosome biogenesis,0,-1,test
MRPL11,1-mitochondrial respiratory chain,1,1,test
MRPL11,2-targets of nonsense-mediated decay,1,1,test
MRPL11,25-ribosome biogenesis,1,0,test
MRPL11,4-histone genes,1,0,test
MRPL11,5-cholesterol homeostasis,1,0,test
MRPL17,1-mitochondrial respiratory chain,1,1,test
MRPL17,2-targets of nonsense-mediated decay,1,1,test
MRPL17,25-ribosome biogenesis,1,0,test
MRPL17,4-histone genes,1,0,test
MRPL17,5-cholesterol homeostasis,1,0,test
MRPL21,1-mitochondrial respiratory chain,1,1,test
MRPL21,25-ribosome biogenesis,0,-1,test
MRPL21,5-cholesterol homeostasis,0,-1,test
MRPL28,1-mitochondrial respiratory chain,1,1,test
MRPL28,25-ribosome biogenesis,1,0,test
MRPL28,4-histone genes,1,0,test
MRPL28,5-cholesterol homeostasis,1,0,test
MRPL34,1-mitochondrial respiratory chain,1,1,test
MRPL34,2-targets of nonsense-mediated decay,0,-1,test
MRPL34,25-ribosome biogenesis,1,0,test
MRPL34,4-histone genes,1,0,test
MRPL34,5-cholesterol homeostasis,1,0,test
MRPL39,1-mitochondrial respiratory chain,1,1,test
MRPL39,2-targets of nonsense-mediated decay,1,1,test
MRPL39,25-ribosome biogenesis,1,0,test
MRPL39,4-histone genes,1,0,test
MRPL39,5-cholesterol homeostasis,1,0,test
MRPL44,1-mitochondrial respiratory chain,1,1,test
MRPL44,2-targets of nonsense-mediated decay,1,1,test
MRPL44,25-ribosome biogenesis,1,0,test
MRPL44,4-histone genes,1,0,test
MRPL44,5-cholesterol homeostasis,1,0,test
MRPL51,1-mitochondrial respiratory chain,1,1,test
MRPL51,2-targets of nonsense-mediated decay,1,1,test
MRPL51,25-ribosome biogenesis,1,0,test
MRPL51,4-histone genes,1,0,test
MRPL51,5-cholesterol homeostasis,1,0,test
MRPL58,1-mitochondrial respiratory chain,1,1,test
MRPL58,2-targets of nonsense-mediated decay,1,1,test
MRPL58,25-ribosome biogenesis,1,0,test
MRPL58,4-histone genes,1,0,test
MRPL58,5-cholesterol homeostasis,1,0,test
MRPS14,1-mitochondrial respiratory chain,1,1,test
MRPS14,2-targets of nonsense-mediated decay,1,1,test
MRPS14,25-ribosome biogenesis,1,0,test
MRPS14,4-histone genes,1,0,test
MRPS14,5-cholesterol homeostasis,1,0,test
MRPS18B,1-mitochondrial respiratory chain,1,0,test
MRPS18B,2-targets of nonsense-mediated decay,1,1,test
MRPS18B,25-ribosome biogenesis,1,0,test
MRPS18B,4-histone genes,1,0,test
MRPS18B,5-cholesterol homeostasis,1,0,test
MRPS23,2-targets of nonsense-mediated decay,1,1,test
MRPS23,25-ribosome biogenesis,1,0,test
MRPS23,4-histone genes,1,0,test
MRPS23,5-cholesterol homeostasis,1,0,test
MRPS28,1-mitochondrial respiratory chain,0,-1,test
MRPS28,2-targets of nonsense-mediated decay,1,1,test
MRPS28,25-ribosome biogenesis,1,0,test
MRPS28,4-histone genes,1,0,test
MRPS28,5-cholesterol homeostasis,1,0,test
MRPS35,1-mitochondrial respiratory chain,1,0,test
MRPS35,2-targets of nonsense-mediated decay,1,1,test
MRPS35,25-ribosome biogenesis,1,0,test
MRPS35,4-histone genes,1,0,test
MRPS35,5-cholesterol homeostasis,1,0,test
MTF1,4-histone genes,0,-1,test
MTF1,5-cholesterol homeostasis,0,-1,test
MTOR,25-ribosome biogenesis,1,0,test
MTOR,5-cholesterol homeostasis,1,0,test
MVD,1-mitochondrial respiratory chain,1,1,test
MVD,2-targets of nonsense-mediated decay,1,1,test
MVD,25-ribosome biogenesis,1,0,test
MVD,4-histone genes,0,-1,test
MVD,5-cholesterol homeostasis,0,-1,test
MYBBP1A,1-mitochondrial respiratory chain,1,0,test
MYBBP1A,2-targets of nonsense-mediated decay,1,1,test
MYBBP1A,25-ribosome biogenesis,0,-1,test
MYBBP1A,5-cholesterol homeostasis,1,0,test
NAA30,2-targets of nonsense-mediated decay,1,0,test
NAA30,25-ribosome biogenesis,0,-1,test
NAA30,4-histone genes,0,-1,test
NAA30,5-cholesterol homeostasis,1,1,test
NAE1,1-mitochondrial respiratory chain,1,1,test
NAE1,2-targets of nonsense-mediated decay,0,-1,test
NAE1,25-ribosome biogenesis,1,0,test
NAE1,4-histone genes,1,1,test
NAE1,5-cholesterol homeostasis,1,1,test
NARS2,1-mitochondrial respiratory chain,1,1,test
NARS2,2-targets of nonsense-mediated decay,0,-1,test
NARS2,25-ribosome biogenesis,1,0,test
NARS2,4-histone genes,1,0,test
NARS2,5-cholesterol homeostasis,1,0,test
NAV1,2-targets of nonsense-mediated decay,0,-1,test
NCKAP1,1-mitochondrial respiratory chain,0,-1,test
NCKAP1,25-ribosome biogenesis,1,0,test
NCKAP1,5-cholesterol homeostasis,0,-1,test
NDUFA3,1-mitochondrial respiratory chain,0,-1,test
NDUFA3,2-targets of nonsense-mediated decay,0,-1,test
NDUFA3,25-ribosome biogenesis,1,0,test
NDUFA3,4-histone genes,1,0,test
NDUFA3,5-cholesterol homeostasis,0,-1,test
NDUFB1,1-mitochondrial respiratory chain,0,-1,test
NDUFB1,2-targets of nonsense-mediated decay,0,-1,test
NDUFB1,4-histone genes,1,1,test
NDUFB1,5-cholesterol homeostasis,1,0,test
NDUFB8,1-mitochondrial respiratory chain,0,-1,test
NDUFB8,2-targets of nonsense-mediated decay,1,1,test
NDUFB8,25-ribosome biogenesis,1,0,test
NDUFB8,4-histone genes,1,0,test
NDUFS7,2-targets of nonsense-mediated decay,1,1,test
NDUFS7,25-ribosome biogenesis,0,-1,test
NDUFS7,5-cholesterol homeostasis,0,-1,test
NECAB3,1-mitochondrial respiratory chain,0,-1,test
NECAB3,2-targets of nonsense-mediated decay,0,-1,test
NECAB3,25-ribosome biogenesis,1,0,test
NECAB3,5-cholesterol homeostasis,0,-1,test
NELFA,1-mitochondrial respiratory chain,1,1,test
NELFA,2-targets of nonsense-mediated decay,1,0,test
NELFA,25-ribosome biogenesis,0,-1,test
NELFA,4-histone genes,0,-1,test
NELFA,5-cholesterol homeostasis,0,-1,test
NEPRO,1-mitochondrial respiratory chain,1,0,test
NEPRO,25-ribosome biogenesis,1,1,test
NEPRO,5-cholesterol homeostasis,1,0,test
NFKB2,25-ribosome biogenesis,0,-1,test
NFRKB,2-targets of nonsense-mediated decay,0,-1,test
NFRKB,25-ribosome biogenesis,0,-1,test
NFRKB,5-cholesterol homeostasis,1,0,test
NIPBL,2-targets of nonsense-mediated decay,0,-1,test
NIPBL,25-ribosome biogenesis,1,0,test
NIPBL,4-histone genes,0,-1,test
NIPBL,5-cholesterol homeostasis,0,-1,test
NMD3,1-mitochondrial respiratory chain,1,0,test
NMD3,2-targets of nonsense-mediated decay,0,-1,test
NMD3,25-ribosome biogenesis,0,-1,test
NMD3,4-histone genes,0,-1,test
NMD3,5-cholesterol homeostasis,1,0,test
NOB1,2-targets of nonsense-mediated decay,1,0,test
NOB1,25-ribosome biogenesis,1,1,test
NOB1,4-histone genes,0,-1,test
NOB1,5-cholesterol homeostasis,0,-1,test
NOL12,1-mitochondrial respiratory chain,1,0,test
NOL12,25-ribosome biogenesis,0,-1,test
NOL12,4-histone genes,0,-1,test
NOL12,5-cholesterol homeostasis,1,0,test
NOLC1,1-mitochondrial respiratory chain,1,0,test
NOLC1,2-targets of nonsense-mediated decay,0,-1,test
NOLC1,4-histone genes,0,-1,test
NOLC1,5-cholesterol homeostasis,1,0,test
NOP2,1-mitochondrial respiratory chain,1,0,test
NOP2,2-targets of nonsense-mediated decay,0,-1,test
NOP2,25-ribosome biogenesis,0,-1,test
NOP2,4-histone genes,0,-1,test
NOP2,5-cholesterol homeostasis,1,0,test
NR2C2AP,1-mitochondrial respiratory chain,0,-1,test
NR2C2AP,2-targets of nonsense-mediated decay,1,1,test
NR2C2AP,4-histone genes,0,-1,test
NRF1,2-targets of nonsense-mediated decay,0,-1,test
NRF1,25-ribosome biogenesis,1,0,test
NRF1,5-cholesterol homeostasis,0,-1,test
NSL1,1-mitochondrial respiratory chain,0,-1,test
NSL1,2-targets of nonsense-mediated decay,0,-1,test
NSL1,25-ribosome biogenesis,1,0,test
NSL1,4-histone genes,1,1,test
NUBP1,1-mitochondrial respiratory chain,0,-1,test
NUBP1,2-targets of nonsense-mediated decay,0,-1,test
NUBP1,4-histone genes,1,0,test
NUBP1,5-cholesterol homeostasis,1,0,test
NUFIP1,1-mitochondrial respiratory chain,1,1,test
NUFIP1,2-targets of nonsense-mediated decay,1,0,test
NUFIP1,25-ribosome biogenesis,1,1,test
NUFIP1,4-histone genes,0,-1,test
NUFIP1,5-cholesterol homeostasis,0,-1,test
NUP54,1-mitochondrial respiratory chain,0,-1,test
NUP54,2-targets of nonsense-mediated decay,0,-1,test
NUP54,25-ribosome biogenesis,1,0,test
NUP54,4-histone genes,1,1,test
OGFOD1,1-mitochondrial respiratory chain,1,0,test
OGFOD1,2-targets of nonsense-mediated decay,0,-1,test
OGFOD1,25-ribosome biogenesis,1,0,test
OPA1,1-mitochondrial respiratory chain,1,0,test
OPA1,2-targets of nonsense-mediated decay,1,1,test
OPA1,25-ribosome biogenesis,0,-1,test
OPA1,4-histone genes,1,0,test
OPA1,5-cholesterol homeostasis,1,0,test
PAICS,1-mitochondrial respiratory chain,1,0,test
PAICS,2-targets of nonsense-mediated decay,0,-1,test
PAICS,25-ribosome biogenesis,1,0,test
PAICS,4-histone genes,1,1,test
PAICS,5-cholesterol homeostasis,0,-1,test
PARP12,1-mitochondrial respiratory chain,0,-1,test
PARP12,2-targets of nonsense-mediated decay,1,1,test
PARP12,25-ribosome biogenesis,1,0,test
PARP12,4-histone genes,0,-1,test
PARP12,5-cholesterol homeostasis,0,-1,test
PBX2,1-mitochondrial respiratory chain,1,1,test
PBX2,2-targets of nonsense-mediated decay,0,-1,test
PBX2,25-ribosome biogenesis,0,-1,test
PBX2,4-histone genes,0,-1,test
PBX2,5-cholesterol homeostasis,0,-1,test
PDCD2,1-mitochondrial respiratory chain,0,-1,test
PDCD2,2-targets of nonsense-mediated decay,1,0,test
PDCD2,25-ribosome biogenesis,0,-1,test
PDCD2,5-cholesterol homeostasis,0,-1,test
PDPK1,1-mitochondrial respiratory chain,0,-1,test
PDPK1,2-targets of nonsense-mediated decay,0,-1,test
PDPK1,25-ribosome biogenesis,1,0,test
PDPK1,4-histone genes,0,-1,test
PDPK1,5-cholesterol homeostasis,0,-1,test
PEX1,1-mitochondrial respiratory chain,0,-1,test
PEX1,4-histone genes,0,-1,test
PEX1,5-cholesterol homeostasis,1,1,test
PGK1,1-mitochondrial respiratory chain,0,-1,test
PGK1,2-targets of nonsense-mediated decay,1,1,test
PGK1,25-ribosome biogenesis,1,0,test
PGK1,5-cholesterol homeostasis,0,-1,test
PHB,1-mitochondrial respiratory chain,1,0,test
PHB,2-targets of nonsense-mediated decay,1,1,test
PHB,25-ribosome biogenesis,1,0,test
PHB,4-histone genes,1,0,test
PHB,5-cholesterol homeostasis,1,0,test
PNPT1,1-mitochondrial respiratory chain,1,0,test
PNPT1,2-targets of nonsense-mediated decay,1,1,test
PNPT1,25-ribosome biogenesis,1,0,test
PNPT1,4-histone genes,1,0,test
PNPT1,5-cholesterol homeostasis,1,0,test
POLD2,1-mitochondrial respiratory chain,0,-1,test
POLD2,2-targets of nonsense-mediated decay,0,-1,test
POLD2,25-ribosome biogenesis,1,0,test
POLD2,4-histone genes,0,-1,test
POLD2,5-cholesterol homeostasis,1,1,test
POLG2,1-mitochondrial respiratory chain,1,0,test
POLG2,2-targets of nonsense-mediated decay,1,1,test
POLG2,25-ribosome biogenesis,0,-1,test
POLG2,4-histone genes,1,0,test
POLG2,5-cholesterol homeostasis,1,0,test
POLR1D,1-mitochondrial respiratory chain,0,-1,test
POLR1D,2-targets of nonsense-mediated decay,0,-1,test
POLR1D,4-histone genes,0,-1,test
POLR2G,1-mitochondrial respiratory chain,1,1,test
POLR2G,2-targets of nonsense-mediated decay,1,0,test
POLR2G,25-ribosome biogenesis,1,0,test
POLR2G,4-histone genes,0,-1,test
POLR2G,5-cholesterol homeostasis,1,0,test
POLR3A,1-mitochondrial respiratory chain,1,0,test
POLR3A,2-targets of nonsense-mediated decay,0,-1,test
POLR3A,25-ribosome biogenesis,1,0,test
POLR3A,4-histone genes,1,0,test
POLR3A,5-cholesterol homeostasis,1,0,test
POLRMT,1-mitochondrial respiratory chain,1,0,test
POLRMT,2-targets of nonsense-mediated decay,1,1,test
POLRMT,25-ribosome biogenesis,0,-1,test
POLRMT,4-histone genes,1,0,test
POLRMT,5-cholesterol homeostasis,1,0,test
PPIE,1-mitochondrial respiratory chain,1,0,test
PPIE,2-targets of nonsense-mediated decay,1,1,test
PPIE,4-histone genes,0,-1,test
PPP1R8,1-mitochondrial respiratory chain,0,-1,test
PPP1R8,2-targets of nonsense-mediated decay,1,1,test
PPP1R8,25-ribosome biogenesis,0,-1,test
PPP1R8,4-histone genes,1,1,test
PPP1R8,5-cholesterol homeostasis,0,-1,test
PRIM2,1-mitochondrial respiratory chain,1,0,test
PRIM2,2-targets of nonsense-mediated decay,0,-1,test
PRIM2,25-ribosome biogenesis,1,0,test
PRIM2,4-histone genes,0,-1,test
PRIM2,5-cholesterol homeostasis,0,-1,test
PRPF19,1-mitochondrial respiratory chain,1,0,test
PRPF19,25-ribosome biogenesis,1,0,test
PRPF19,4-histone genes,0,-1,test
PRPF19,5-cholesterol homeostasis,0,-1,test
PRPF40A,1-mitochondrial respiratory chain,1,1,test
PRPF40A,2-targets of nonsense-mediated decay,0,-1,test
PRPF40A,25-ribosome biogenesis,1,0,test
PRPF40A,4-histone genes,0,-1,test
PRPF40A,5-cholesterol homeostasis,1,0,test
PSMB7,1-mitochondrial respiratory chain,0,-1,test
PSMB7,2-targets of nonsense-mediated decay,0,-1,test
PSMB7,25-ribosome biogenesis,1,0,test
PSMB7,4-histone genes,0,-1,test
PSMB7,5-cholesterol homeostasis,1,0,test
PSMC6,1-mitochondrial respiratory chain,0,-1,test
PSMC6,2-targets of nonsense-mediated decay,0,-1,test
PSMC6,25-ribosome biogenesis,1,0,test
PSMC6,4-histone genes,0,-1,test
PSMD6,1-mitochondrial respiratory chain,0,-1,test
PSMD6,2-targets of nonsense-mediated decay,0,-1,test
PSMD6,25-ribosome biogenesis,1,0,test
PSMD6,4-histone genes,0,-1,test
PSMG4,1-mitochondrial respiratory chain,1,0,test
PSMG4,2-targets of nonsense-mediated decay,1,0,test
PSMG4,25-ribosome biogenesis,1,1,test
PSMG4,4-histone genes,0,-1,test
PSMG4,5-cholesterol homeostasis,1,0,test
PTBP1,25-ribosome biogenesis,0,-1,test
PTBP1,4-histone genes,0,-1,test
PTP4A2,1-mitochondrial respiratory chain,1,0,test
PTP4A2,2-targets of nonsense-mediated decay,1,1,test
PTP4A2,4-histone genes,0,-1,test
PWP1,1-mitochondrial respiratory chain,1,0,test
PWP1,25-ribosome biogenesis,0,-1,test
PWP1,4-histone genes,0,-1,test
PWP1,5-cholesterol homeostasis,1,0,test
PYURF,1-mitochondrial respiratory chain,1,0,test
PYURF,25-ribosome biogenesis,1,0,test
PYURF,4-histone genes,0,-1,test
PYURF,5-cholesterol homeostasis,1,0,test
RAB4A,1-mitochondrial respiratory chain,0,-1,test
RAB4A,2-targets of nonsense-mediated decay,0,-1,test
RAB4A,25-ribosome biogenesis,0,-1,test
RAB4A,5-cholesterol homeostasis,0,-1,test
RABGGTA,1-mitochondrial respiratory chain,0,-1,test
RABGGTA,2-targets of nonsense-mediated decay,0,-1,test
RABGGTA,25-ribosome biogenesis,1,0,test
RABGGTA,4-histone genes,1,0,test
RABGGTA,5-cholesterol homeostasis,0,-1,test
RAD51,1-mitochondrial respiratory chain,0,-1,test
RAD51,2-targets of nonsense-mediated decay,0,-1,test
RAD51,25-ribosome biogenesis,1,0,test
RAD51,4-histone genes,1,1,test
RAD51,5-cholesterol homeostasis,0,-1,test
RANBP1,1-mitochondrial respiratory chain,0,-1,test
RANBP1,2-targets of nonsense-mediated decay,0,-1,test
RARS2,2-targets of nonsense-mediated decay,1,1,test
RARS2,25-ribosome biogenesis,1,0,test
