pert,gene,label,split
WDR75,3-unfolded protein response,1,train
WDR75,6-dysregulated lncRNA/antisense transcripts,1,train
WDR75,7-translation,1,train
WDR75,8-translation,1,train
WDR75,9-translation,1,train
WDR77,12-oxidative phosphorylation,0,train
WDR77,15-proteasome genes,1,train
WDR77,16-NFkB signaling,0,train
WDR77,18-cell cycle,1,train
WDR77,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
WDR77,20-cell cycle,1,train
WDR77,21-growth signaling,0,train
WDR77,22-growth and targets of Myc,0,train
WDR77,24-growth and targets of Myc,1,train
WDR77,3-unfolded protein response,0,train
WDR77,6-dysregulated lncRNA/antisense transcripts,1,train
WDR77,7-translation,1,train
WDR77,8-translation,1,train
WDR77,9-translation,1,train
WDTC1,10-unfolded protein response and mTORC1 signaling,0,train
WDTC1,12-oxidative phosphorylation,1,train
WDTC1,13-erythroid differentiation,1,train
WDTC1,14-erythroid differentiation,1,train
WDTC1,15-proteasome genes,1,train
WDTC1,16-NFkB signaling,1,train
WDTC1,17-myeloid differentiation,0,train
WDTC1,18-cell cycle,0,train
WDTC1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
WDTC1,20-cell cycle,0,train
WDTC1,21-growth signaling,0,train
WDTC1,22-growth and targets of Myc,1,train
WDTC1,24-growth and targets of Myc,1,train
WDTC1,3-unfolded protein response,0,train
WDTC1,6-dysregulated lncRNA/antisense transcripts,1,train
WDTC1,7-translation,0,train
WDTC1,9-translation,0,train
WNK1,12-oxidative phosphorylation,1,train
WNK1,14-erythroid differentiation,1,train
WNK1,17-myeloid differentiation,0,train
WNK1,18-cell cycle,0,train
WNK1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
WNK1,20-cell cycle,0,train
WNK1,22-growth and targets of Myc,0,train
WNK1,24-growth and targets of Myc,0,train
WNK1,3-unfolded protein response,0,train
WNK1,6-dysregulated lncRNA/antisense transcripts,1,train
WNK1,7-translation,1,train
WNK1,8-translation,1,train
WNK1,9-translation,1,train
XRCC3,10-unfolded protein response and mTORC1 signaling,0,train
XRCC3,13-erythroid differentiation,0,train
XRCC3,16-NFkB signaling,0,train
XRCC3,17-myeloid differentiation,0,train
XRCC3,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
XRCC3,21-growth signaling,0,train
XRCC3,22-growth and targets of Myc,0,train
XRCC3,24-growth and targets of Myc,1,train
XRCC3,3-unfolded protein response,0,train
XRCC3,7-translation,0,train
XRCC3,8-translation,0,train
XRCC5,10-unfolded protein response and mTORC1 signaling,0,train
XRCC5,11-unfolded protein response and mTORC1 signaling,1,train
XRCC5,12-oxidative phosphorylation,0,train
XRCC5,13-erythroid differentiation,1,train
XRCC5,14-erythroid differentiation,0,train
XRCC5,15-proteasome genes,0,train
XRCC5,17-myeloid differentiation,0,train
XRCC5,18-cell cycle,0,train
XRCC5,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
XRCC5,21-growth signaling,1,train
XRCC5,22-growth and targets of Myc,1,train
XRCC5,23-hnRNP genes,1,train
XRCC5,24-growth and targets of Myc,1,train
XRCC5,6-dysregulated lncRNA/antisense transcripts,1,train
XRCC5,8-translation,1,train
XRCC6,10-unfolded protein response and mTORC1 signaling,0,train
XRCC6,12-oxidative phosphorylation,0,train
XRCC6,13-erythroid differentiation,1,train
XRCC6,14-erythroid differentiation,0,train
XRCC6,15-proteasome genes,0,train
XRCC6,16-NFkB signaling,0,train
XRCC6,17-myeloid differentiation,1,train
XRCC6,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
XRCC6,21-growth signaling,1,train
XRCC6,22-growth and targets of Myc,1,train
XRCC6,24-growth and targets of Myc,1,train
XRCC6,6-dysregulated lncRNA/antisense transcripts,0,train
XRCC6,7-translation,0,train
XRCC6,8-translation,1,train
XRCC6,9-translation,0,train
YAE1,11-unfolded protein response and mTORC1 signaling,0,train
YAE1,12-oxidative phosphorylation,0,train
YAE1,14-erythroid differentiation,0,train
YAE1,15-proteasome genes,0,train
YAE1,16-NFkB signaling,1,train
YAE1,18-cell cycle,0,train
YAE1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
YAE1,20-cell cycle,0,train
YAE1,21-growth signaling,1,train
YAE1,22-growth and targets of Myc,1,train
YAE1,24-growth and targets of Myc,1,train
YAE1,6-dysregulated lncRNA/antisense transcripts,0,train
YAE1,7-translation,1,train
YAE1,8-translation,1,train
YAE1,9-translation,1,train
YBX3,11-unfolded protein response and mTORC1 signaling,0,train
YBX3,12-oxidative phosphorylation,0,train
YBX3,14-erythroid differentiation,0,train
YBX3,16-NFkB signaling,0,train
YBX3,21-growth signaling,0,train
YBX3,24-growth and targets of Myc,0,train
YBX3,3-unfolded protein response,0,train
YBX3,7-translation,1,train
YBX3,8-translation,1,train
YBX3,9-translation,0,train
YEATS2,10-unfolded protein response and mTORC1 signaling,0,train
YEATS2,12-oxidative phosphorylation,1,train
YEATS2,13-erythroid differentiation,1,train
YEATS2,14-erythroid differentiation,1,train
YEATS2,15-proteasome genes,1,train
YEATS2,17-myeloid differentiation,0,train
YEATS2,18-cell cycle,0,train
YEATS2,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
YEATS2,20-cell cycle,0,train
YEATS2,21-growth signaling,1,train
YEATS2,22-growth and targets of Myc,0,train
YEATS2,23-hnRNP genes,0,train
YEATS2,24-growth and targets of Myc,0,train
YEATS2,3-unfolded protein response,0,train
YEATS2,7-translation,1,train
YEATS2,8-translation,1,train
YME1L1,10-unfolded protein response and mTORC1 signaling,1,train
YME1L1,11-unfolded protein response and mTORC1 signaling,1,train
YME1L1,12-oxidative phosphorylation,1,train
YME1L1,13-erythroid differentiation,1,train
YME1L1,14-erythroid differentiation,0,train
YME1L1,17-myeloid differentiation,1,train
YME1L1,18-cell cycle,0,train
YME1L1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
YME1L1,20-cell cycle,0,train
YME1L1,22-growth and targets of Myc,1,train
YME1L1,24-growth and targets of Myc,1,train
YME1L1,3-unfolded protein response,1,train
YME1L1,6-dysregulated lncRNA/antisense transcripts,0,train
YME1L1,7-translation,0,train
YME1L1,8-translation,0,train
ZBTB39,10-unfolded protein response and mTORC1 signaling,0,train
ZBTB39,11-unfolded protein response and mTORC1 signaling,0,train
ZBTB39,12-oxidative phosphorylation,1,train
ZBTB39,13-erythroid differentiation,1,train
ZBTB39,14-erythroid differentiation,1,train
ZBTB39,16-NFkB signaling,1,train
ZBTB39,17-myeloid differentiation,1,train
ZBTB39,18-cell cycle,0,train
ZBTB39,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZBTB39,21-growth signaling,0,train
ZBTB39,22-growth and targets of Myc,0,train
ZBTB39,24-growth and targets of Myc,0,train
ZBTB39,7-translation,0,train
ZBTB39,8-translation,1,train
ZBTB39,9-translation,0,train
ZBTB5,10-unfolded protein response and mTORC1 signaling,0,train
ZBTB5,11-unfolded protein response and mTORC1 signaling,0,train
ZBTB5,12-oxidative phosphorylation,0,train
ZBTB5,13-erythroid differentiation,0,train
ZBTB5,14-erythroid differentiation,0,train
ZBTB5,15-proteasome genes,1,train
ZBTB5,17-myeloid differentiation,0,train
ZBTB5,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZBTB5,20-cell cycle,0,train
ZBTB5,21-growth signaling,1,train
ZBTB5,24-growth and targets of Myc,1,train
ZBTB5,3-unfolded protein response,1,train
ZBTB5,7-translation,1,train
ZBTB5,8-translation,0,train
ZBTB5,9-translation,1,train
ZBTB8OS,10-unfolded protein response and mTORC1 signaling,1,train
ZBTB8OS,11-unfolded protein response and mTORC1 signaling,1,train
ZBTB8OS,13-erythroid differentiation,1,train
ZBTB8OS,14-erythroid differentiation,0,train
ZBTB8OS,15-proteasome genes,0,train
ZBTB8OS,16-NFkB signaling,0,train
ZBTB8OS,17-myeloid differentiation,1,train
ZBTB8OS,18-cell cycle,0,train
ZBTB8OS,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZBTB8OS,22-growth and targets of Myc,0,train
ZBTB8OS,3-unfolded protein response,0,train
ZBTB8OS,6-dysregulated lncRNA/antisense transcripts,0,train
ZBTB8OS,7-translation,1,train
ZBTB8OS,9-translation,1,train
ZBTB9,10-unfolded protein response and mTORC1 signaling,0,train
ZBTB9,13-erythroid differentiation,1,train
ZBTB9,15-proteasome genes,1,train
ZBTB9,16-NFkB signaling,0,train
ZBTB9,17-myeloid differentiation,0,train
ZBTB9,18-cell cycle,0,train
ZBTB9,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZBTB9,21-growth signaling,0,train
ZBTB9,22-growth and targets of Myc,0,train
ZBTB9,24-growth and targets of Myc,1,train
ZBTB9,3-unfolded protein response,0,train
ZBTB9,6-dysregulated lncRNA/antisense transcripts,0,train
ZBTB9,9-translation,0,train
ZC3H13,10-unfolded protein response and mTORC1 signaling,1,train
ZC3H13,11-unfolded protein response and mTORC1 signaling,1,train
ZC3H13,12-oxidative phosphorylation,0,train
ZC3H13,13-erythroid differentiation,0,train
ZC3H13,14-erythroid differentiation,0,train
ZC3H13,15-proteasome genes,1,train
ZC3H13,16-NFkB signaling,1,train
ZC3H13,17-myeloid differentiation,1,train
ZC3H13,18-cell cycle,0,train
ZC3H13,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZC3H13,21-growth signaling,0,train
ZC3H13,22-growth and targets of Myc,1,train
ZC3H13,23-hnRNP genes,1,train
ZC3H13,24-growth and targets of Myc,1,train
ZC3H13,3-unfolded protein response,1,train
ZC3H13,6-dysregulated lncRNA/antisense transcripts,1,train
ZC3H13,8-translation,1,train
ZC3H13,9-translation,0,train
ZC3H18,12-oxidative phosphorylation,0,train
ZC3H18,13-erythroid differentiation,0,train
ZC3H18,14-erythroid differentiation,1,train
ZC3H18,15-proteasome genes,0,train
ZC3H18,16-NFkB signaling,0,train
ZC3H18,18-cell cycle,0,train
ZC3H18,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZC3H18,20-cell cycle,0,train
ZC3H18,23-hnRNP genes,0,train
ZC3H18,24-growth and targets of Myc,0,train
ZC3H18,6-dysregulated lncRNA/antisense transcripts,1,train
ZC3H18,7-translation,0,train
ZC3H18,8-translation,1,train
ZC3H18,9-translation,1,train
ZC3H8,10-unfolded protein response and mTORC1 signaling,0,train
ZC3H8,14-erythroid differentiation,0,train
ZC3H8,17-myeloid differentiation,1,train
ZC3H8,18-cell cycle,1,train
ZC3H8,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZC3H8,20-cell cycle,0,train
ZC3H8,21-growth signaling,1,train
ZC3H8,24-growth and targets of Myc,1,train
ZC3H8,6-dysregulated lncRNA/antisense transcripts,0,train
ZC3H8,8-translation,0,train
ZCCHC9,10-unfolded protein response and mTORC1 signaling,0,train
ZCCHC9,11-unfolded protein response and mTORC1 signaling,1,train
ZCCHC9,12-oxidative phosphorylation,1,train
ZCCHC9,13-erythroid differentiation,0,train
ZCCHC9,15-proteasome genes,1,train
ZCCHC9,16-NFkB signaling,0,train
ZCCHC9,17-myeloid differentiation,0,train
ZCCHC9,18-cell cycle,1,train
ZCCHC9,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZCCHC9,20-cell cycle,0,train
ZCCHC9,21-growth signaling,1,train
ZCCHC9,22-growth and targets of Myc,1,train
ZCCHC9,23-hnRNP genes,0,train
ZCCHC9,24-growth and targets of Myc,0,train
ZCCHC9,3-unfolded protein response,0,train
ZCCHC9,6-dysregulated lncRNA/antisense transcripts,1,train
ZCCHC9,7-translation,1,train
ZCCHC9,8-translation,1,train
ZCCHC9,9-translation,1,train
ZCRB1,10-unfolded protein response and mTORC1 signaling,0,train
ZCRB1,11-unfolded protein response and mTORC1 signaling,1,train
ZCRB1,12-oxidative phosphorylation,0,train
ZCRB1,13-erythroid differentiation,0,train
ZCRB1,14-erythroid differentiation,0,train
ZCRB1,15-proteasome genes,1,train
ZCRB1,16-NFkB signaling,1,train
ZCRB1,17-myeloid differentiation,1,train
ZCRB1,18-cell cycle,1,train
ZCRB1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZCRB1,20-cell cycle,1,train
ZCRB1,21-growth signaling,1,train
ZCRB1,22-growth and targets of Myc,1,train
ZCRB1,23-hnRNP genes,1,train
ZCRB1,24-growth and targets of Myc,1,train
ZCRB1,3-unfolded protein response,1,train
ZCRB1,6-dysregulated lncRNA/antisense transcripts,1,train
ZCRB1,7-translation,1,train
ZCRB1,9-translation,0,train
ZDHHC7,10-unfolded protein response and mTORC1 signaling,1,train
ZDHHC7,11-unfolded protein response and mTORC1 signaling,1,train
ZDHHC7,13-erythroid differentiation,0,train
ZDHHC7,14-erythroid differentiation,1,train
ZDHHC7,15-proteasome genes,1,train
ZDHHC7,16-NFkB signaling,1,train
ZDHHC7,17-myeloid differentiation,1,train
ZDHHC7,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZDHHC7,20-cell cycle,0,train
ZDHHC7,22-growth and targets of Myc,1,train
ZDHHC7,23-hnRNP genes,1,train
ZDHHC7,24-growth and targets of Myc,1,train
ZDHHC7,7-translation,1,train
ZDHHC7,8-translation,1,train
ZDHHC7,9-translation,1,train
ZFAND3,11-unfolded protein response and mTORC1 signaling,0,train
ZFAND3,14-erythroid differentiation,0,train
ZFAND3,18-cell cycle,0,train
ZFAND3,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZFAND3,23-hnRNP genes,0,train
ZFAND3,3-unfolded protein response,0,train
ZFAND3,7-translation,0,train
ZFC3H1,11-unfolded protein response and mTORC1 signaling,1,train
ZFC3H1,14-erythroid differentiation,1,train
ZFC3H1,15-proteasome genes,0,train
ZFC3H1,16-NFkB signaling,0,train
ZFC3H1,17-myeloid differentiation,1,train
ZFC3H1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZFC3H1,20-cell cycle,0,train
ZFC3H1,22-growth and targets of Myc,0,train
ZFC3H1,23-hnRNP genes,0,train
ZFC3H1,3-unfolded protein response,0,train
ZFC3H1,6-dysregulated lncRNA/antisense transcripts,1,train
ZFC3H1,8-translation,1,train
ZFC3H1,9-translation,1,train
ZFR,10-unfolded protein response and mTORC1 signaling,1,train
ZFR,11-unfolded protein response and mTORC1 signaling,0,train
ZFR,12-oxidative phosphorylation,0,train
ZFR,13-erythroid differentiation,1,train
ZFR,14-erythroid differentiation,0,train
ZFR,15-proteasome genes,0,train
ZFR,18-cell cycle,0,train
ZFR,20-cell cycle,0,train
ZFR,22-growth and targets of Myc,0,train
ZMAT5,10-unfolded protein response and mTORC1 signaling,1,train
ZMAT5,11-unfolded protein response and mTORC1 signaling,1,train
ZMAT5,12-oxidative phosphorylation,0,train
ZMAT5,14-erythroid differentiation,1,train
ZMAT5,15-proteasome genes,1,train
ZMAT5,16-NFkB signaling,0,train
ZMAT5,17-myeloid differentiation,1,train
ZMAT5,18-cell cycle,1,train
ZMAT5,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZMAT5,20-cell cycle,0,train
ZMAT5,22-growth and targets of Myc,1,train
ZMAT5,23-hnRNP genes,1,train
ZMAT5,24-growth and targets of Myc,1,train
ZMAT5,3-unfolded protein response,1,train
ZMAT5,6-dysregulated lncRNA/antisense transcripts,1,train
ZMAT5,7-translation,0,train
ZMAT5,8-translation,1,train
ZMAT5,9-translation,1,train
ZNF143,11-unfolded protein response and mTORC1 signaling,1,train
ZNF143,13-erythroid differentiation,1,train
ZNF143,14-erythroid differentiation,0,train
ZNF143,15-proteasome genes,1,train
ZNF143,16-NFkB signaling,0,train
ZNF143,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
ZNF143,20-cell cycle,0,train
ZNF143,21-growth signaling,1,train
ZNF143,23-hnRNP genes,1,train
ZNF143,24-growth and targets of Myc,1,train
ZNF143,3-unfolded protein response,0,train
ZNF143,6-dysregulated lncRNA/antisense transcripts,0,train
ZNF143,7-translation,0,train
ZNF143,8-translation,0,train
ZNF143,9-translation,0,train
ZNF219,10-unfolded protein response and mTORC1 signaling,1,train
ZNF219,11-unfolded protein response and mTORC1 signaling,1,train
ZNF219,13-erythroid differentiation,1,train
ZNF219,14-erythroid differentiation,1,train
ZNF219,15-proteasome genes,0,train
ZNF219,16-NFkB signaling,1,train
ZNF219,17-myeloid differentiation,1,train
ZNF219,18-cell cycle,0,train
ZNF219,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZNF219,20-cell cycle,0,train
ZNF219,23-hnRNP genes,1,train
ZNF219,3-unfolded protein response,1,train
ZNF219,6-dysregulated lncRNA/antisense transcripts,0,train
ZNF219,8-translation,1,train
ZNF219,9-translation,0,train
ZNF236,10-unfolded protein response and mTORC1 signaling,0,train
ZNF236,11-unfolded protein response and mTORC1 signaling,1,train
ZNF236,12-oxidative phosphorylation,1,train
ZNF236,13-erythroid differentiation,0,train
ZNF236,14-erythroid differentiation,1,train
ZNF236,15-proteasome genes,1,train
ZNF236,16-NFkB signaling,0,train
ZNF236,17-myeloid differentiation,0,train
ZNF236,20-cell cycle,0,train
ZNF236,21-growth signaling,1,train
ZNF236,22-growth and targets of Myc,1,train
ZNF236,23-hnRNP genes,0,train
ZNF236,24-growth and targets of Myc,0,train
ZNF236,3-unfolded protein response,0,train
ZNF236,6-dysregulated lncRNA/antisense transcripts,0,train
ZNF236,7-translation,1,train
ZNF236,8-translation,1,train
ZNF236,9-translation,1,train
ZNF28,14-erythroid differentiation,0,train
ZNF28,17-myeloid differentiation,0,train
ZNF28,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
ZNF28,22-growth and targets of Myc,0,train
ZNF28,24-growth and targets of Myc,0,train
ZNF28,9-translation,0,train
